L2_orth,L2_ipa,L2_gloss,L2_etym,en_ipa
französisieren,[fʁant͡søziˈziːʁən],"To Frenchify (frenchify), Gallicise (gallicise), Gallicize",,
Französistik,/fʀant͡søˈzɪstɪk/,"French studies, Francophone studies",,
frappant,/fʁaˈpant/,"(formal) striking, Synonym: frappierend, eine frappante",,
frappieren,/fʁaˈpiːʁən/,"to astound, to astonish, 2011, Umberto Eco, Das Foucaultsche",,
frappierend,/fʁaˈpiːʁənt/,"(formal) astounding, astonishing, Synonyms: auffallend,",,
fräsen,/ˈfʁɛːzən/,to mill,,
Fräsmaschine,/ˌfʁɛːsmaˈʃiːnə/,milling machine (machine),,
Fraß,/fʁaːs/,"the food of an animal, especially its prey, Ein Reh",,
Frater,/ˈfraːtər/,"(Roman Catholicism) brother (monk who is not a priest),",,
fraternisieren,/fʁatɛʁniˈziːʁən/,to fraternize (to associate as friends with an enemy),,
frau,/fraʊ̯/,"(indefinite, informal, slang, rare, often humorous)",Frau,fɹˈaʊ
Frauchen,-aʊ̯çən,"female owner, mistress (of an animal)",,
Frauenarzt,/ˈfʁaʊənˌaʁtst/,"gynecologist (UK), OB-GYN (US), Synonym: Gynäkologe",,
Frauenärztin,/ˈfʁaʊənˌɛʁtstɪn/,"gynecologist (female), Synonym: Gynäkologin",,
frauenfeindlich,[ˈfʁaʊ̯ənˌfaɪ̯ntlɪç],"misogynistic, misogynist, misogynic, misogynous",,
Frauenrechtler,[ˈfʀaʊ̯ənˌʀɛçtlɐ],feminist (male or of unspecified sex),,
Frauenstimme,/ˈfraʊ̯ənˌʃtɪmə/,"female voice, woman's voice, Antonym: Männerstimme",,
Frauenversteher,/ˈfraʊ̯ənfɛɐ̯ˌʃteːɐ/,"(colloquial, sometimes derogatory) man who knows how",,
Frauenzimmer,[ˈfʁaʊ̯ənˌtsɪmɐ],"(now chiefly historical, derogatory or humorous) lady,",,
Fräulein,/ˈfʁɔʏ̯laɪ̯n/,"Diminutive of Frau (but not freely applicable), (dated,",,
Freak,[fʀiːk],(of a person) freak,freak,fɹˈiːk
frech,/fʁɛç/,"cheeky, barefaced, rude, saucy, (of a child also) naughty",vrech,vɹˈɛt͡ʃ
Frechen,/ˈfʁɛçn̩/,"A town in Rhineland, North Rhine-Westphalia, Germany",,
Fregatte,/fʁeˈɡatə/,frigate,,
-frei,/fʁaɪ̯/,"(forming adjectives) -free (free from, devoid of, without)",frei,fɹˈeɪ
frei,/fraɪ̯/,"free; unenslaved; unimprisoned, Antonym: unfrei, free;",vrî,vˌiːˈɑː͡ɹ
freiäugig,/ˈfʁaɪ̯ˌʔɔɪ̯ɡɪç/,naked-eye,,
Freibad,[fʁaɪbat],outdoor public swimming pool,,
Freibauer,/ˈfʁaɪ̯ˌbaʊ̯ɐ/,"farmer who owns their own land, (chess) passed pawn",,
Freibeuter,/ˈfʁaɪ̯ˌbɔʏ̯tɐ/,"pirate (male or of unspecified sex), Synonyms: Pirat,",,
Freibier,/ˈfʁaɪ̯ˌbiːɐ̯/,"free beer, Anlässlich des Firmenjubiläums gab es Freibier",,
Freibrief,/ˈfʁaɪ̯bʁiːf/,(historical) charter,,
Freiburger,/ˈfʁaɪ̯bʊʁɡɐ/,a native or inhabitant of Freiburg,,
freien,/ˈfʁaɪ̯ən/,"(archaic or poetic) to marry or marry off, 1799,  Friedrich",,
freien,/ˈfʁaɪ̯ən/,"inflection of frei:, strong genitive masculine/neuter",,
freien,/ˈfʁaɪ̯ən/,"inflection of frei:, strong genitive masculine/neuter",,
Freier,/ˈfʁaɪ̯ɐ/,"john (client of a prostitute), 1994,  “Willenlos”,",,
freigeben,[ˈfʁaɪˌɡeːbən],"to release, to declassify (to put at public disposal),",,
freigebig,/ˈfʁaɪ̯ˌɡeːbɪç/,generous,,
Freigeist,/ˈfʁaɪ̯ˌɡaɪ̯st/,free spirit,,
freigiebig,/ˈfʁaɪ̯ˌɡiːbɪç/,Alternative form of freigebig,,
freihaben,[ˈfraɪ̯haːbn̩],to be on vacation,,
freihalten,/ˈfʁaɪ̯ˌhaltn̩/,"to keep free, to keep clear",,
Freihandel,[ˈfʀaɪ̯handl̩],free trade,,
freihändig,/ˈfʁaɪ̯ˌhɛndɪç/,freehand,,
Freiheit,/ˈfʁaɪ̯haɪ̯t/,"freedom, 2010, Der Spiegel, issue 27/2010, page 109:,",,
freiheitlich,/ˈfʁaɪ̯haɪ̯tlɪç/,"pertaining to freedom, in a free way, liberal",,
Freiheitsberaubung,/ˈfʁaɪ̯haɪ̯t͡sbəˌʁaʊ̯bʊŋ/,(law) false imprisonment (the crime of confining a,,
Freiheitsentzug,/ˈfʁaɪ̯haɪ̯t͡sˌʔɛntˌt͡suːk/,imprisonment,,
Freiheitskämpfer,/ˈfʁaɪ̯haɪ̯tsˌkɛmpfɐ/,freedom fighter (male or of unspecified sex),,
Freiin,[ˈfʀaɪ̯ɪn],baroness (unmarried daughter of a baron),,
freikaufen,/ˈfraɪ̯kaʊ̯fən/,to ransom,,
Freikirche,/ˈfʁaɪ̯ˌkɪʁçə/,free church,,
Freikörperkultur,/ˈfʁaɪ̯kœʁpɐkʊlˌtuːɐ̯/,"nudism; naturism (naturist movement related to Lebensreform),",,
Freiland,/ˈfʁaɪ̯ˌlant/,open ground,,
freilassen,[ˈfʁaɪ̯ˌlasn̩],"to release, to free",,
freimachen,/ˈfʁaɪ̯ˌmaxən/,"to put a stamp on (envelope, letter, parcel), Er machte",,
Freimachen,/ˈfʁaɪ̯ˌmaxən/,gerund of freimachen,,
Freimachung,/ˈfʁaɪ̯ˌmaxʊŋ/,"emancipation, franking, clearance",,
Freimut,[ˈfʀaɪ̯ˌmuːt],candor,,
freimütig,/ˈfʁaɪ̯ˌmyːtɪç/,"candid, frank, upfront",,
Freischärler,[ˈfʁaɪ̯ˌʃɛːɐ̯lɐ],"(military) irregular, guerrilla (male or of unspecified",,
freisetzen,/ˈfʁaɪ̯ˌzɛtsən/,"to release, liberate, to lay off (make redundant)",,
freisprechen,[ˈfʁaɪˌʃpʁɛçən],"to acquit, to exonerate, to exculpate",,
Freispruch,/ˈfʁaɪ̯ʃpʁʊx/,acquittal,,
Freistadt,/ˈfʁaɪ̯ˌʃtat/,free city (of the Holy Roman Empire),,
Freistadt,/ˈfʁaɪ̯ˌʃtat/,"A municipality of Upper Austria, Austria",,
freistellen,[ˈfʁaɪ̯ˌʃtɛlən],"to exempt; to release, to extinguish someone’s obligation,",,
Freitag,/ˈfʁaɪ̯taːk/,"Friday, Synonym: Rüsttag",vrītac,vɹˈɪɾæk
Freitagabend,[ˌfʀaɪ̯taːkˈʔaːbn̩t],Friday evening,,
Freitagmittag,[ˈfʀaɪ̯taːkˌmɪtaːk],Friday noon,,
Freitagnachmittag,[ˈfʀaɪ̯taːkˌnaːχmɪtaːk],Friday afternoon,,
Freitagvormittag,[ˈfʀaɪ̯taːkˌfoːɐ̯mɪtaːk],Friday morning (time before noon),,
Freiwasser,/ˈfʁaɪ̯ˌvasɐ/,open water,,
freiwillig,/ˈfʁaɪ̯ˌvɪlɪç/,voluntary,,
Freiwillige,[ˈfʁaɪ̯ˌvɪlɪɡə],(female) volunteer,,
Freiwillige,[ˈfʁaɪ̯ˌvɪlɪɡə],"inflection of Freiwilliger:, strong nominative/accusative",,
Freiwilliger,[ˈfʁaɪ̯ˌvɪlɪɡɐ],(male) volunteer,,
Freiwilliger,[ˈfʁaɪ̯ˌvɪlɪɡɐ],"inflection of Freiwillige:, strong genitive/dative",,
Freizeichen,/ˈfʁaɪ̯ˌt͡saɪ̯çn̩/,(telephony) dial tone,,
Freizeitpark,/ˈfraɪ̯t͡saɪ̯tpark/,(tourism) amusement park,,
freizügig,/ˈfʁaɪ̯ˌt͡syːɡɪç/,"permissive, liberal",,
fremd,/fʁɛmt/,"strange, foreign, 2010, Der Spiegel, issue 28/2010,",vremde,vɹˈɛmd
fremdartig,/ˈfʁɛmtˌʔaːɐ̯tɪç/,"strange, exotic",,
Fremde,/ˈfʁɛmdə/,"inflection of Fremder:
strong nominative/accusative plural
weak nominative singular",,
Fremde,/ˈfʁɛmdə/,female stranger,,
fremdeln,[ˈfrɛm.dəln],"to conceive alienation, to have reservations in accommodating",,
fremdenfeindlich,/ˈfʁɛmdn̩ˌfaɪ̯ntlɪç/,"hostile to foreigners or strangers, xenophobic",,
Fremdenfeindlichkeit,/ˈfʁɛmdn̩ˌfaɪ̯ntlɪçkaɪ̯t/,"hatred of foreigners or strangers, xenophobia, Synonyms:",,
Fremdenhass,/ˈfʁɛmdn̩ˌhas/,xenophobia,,
Fremdkapital,[ˈfʀɛmtkapiˌtaːl],"(finance) outside capital, borrowed capital",,
Fremdling,/ˈfʁɛmtlɪŋ/,"(formal, dated) stranger, Synonym: Fremder, 1850, ",,
fremdsprachig,/ˈfʁɛmtˌʃpʁaːxɪç/,foreign-language (attributive),,
Fremdwort,[ˈfʁɛmtvɔʁt],(linguistics) foreignism (a loanword that stands out,,
Fremdwörterei,/fʁɛmtvœʁtəˈʁaɪ̯/,overuse of foreign words,,
frequent,[fʁeˈkvɛnt],(dated or medicine) frequent,,
Freskomalerei,/ˈfʁɛskomalɐˌʁaɪ̯/,fresco (technique),,
fressen,/ˈfʁɛsn̩/,"(transitive or intransitive, of an animal) to eat;",frezzen,fɹˈɛzən
Fresser,/ˈfʁɛsɐ/,(chiefly in compounds) agent noun of fressen; an animal,,
fresssüchtig,/ˈfʁɛsˌzʏçtɪç/,voracious,,
Frettchen,/ˈfʁɛtçən/,ferret (the mammal Mustela putorius furo),,
fretten,-ɛtn̩,"(Austria, Southern German, reflexive) to struggle with",,
Freude,/ˈfʁɔʏ̯də/,"joy, happiness",,
Freudenhaus,/ˈfʁɔɪ̯dn̩ˌhaʊ̯s/,brothel (house of prostitution),,
Freudentaumel,/ˈfʁɔɪ̯dn̩ˌtaʊ̯ml̩/,"ecstasy, rapture",,
Freudenträne,/ˈfʁɔɪ̯dn̩ˌtʁɛːnə/,tear of joy,,
freudig,/ˈfʁɔɪ̯dɪç/,"joyful, cheerful",,
freudig,/ˈfʁɔɪ̯dɪç/,"joyfully, cheerfully",,
Freudigkeit,/ˈfʁɔɪ̯dɪçkaɪ̯t/,"joyfulness, cheerfulness, boldness",,
freuen,/ˈfʁɔɪ̯ən/,"(transitive) to gladden, to make glad, to make pleased,",vröiwen,vˌiːˈɑːɹ ˈɪwən
Freund,/frɔʏ̯nt/,"friend, Lass uns Freunde bleiben. ― Let’s stay friends.,",vriend,vɹˈiːnd
Freund,/frɔʏ̯nt/,A  surname​.,vriend,vɹˈiːnd
Freundin,/ˈfʁɔʏ̯ndɪn/,female equivalent of Freund,,
freundlich,/ˈfʁɔɪ̯ntlɪç/,"friendly, benign, nice, pleasant, Sie sind sehr freundlich.",vriuntlich,vɹˈɪəntlˌɪx
freundlicherweise,[ˈfʁɔɪ̯ntlɪçɐˌvaɪ̯zə],kindly,,
Freundlichkeit,[ˈfʀɔɪ̯ntlɪçkaɪ̯t],"(singular only) kindness, friendliness (the state of",,
Freundschaft,/ˈfʁɔɪ̯ntʃaft/,"friendship, relations, relatives",,
Freundschaftsvertrag,[ˈfʀɔɪ̯ntʃaft͡sfɛɐ̯ˌtʀaːk],treaty of friendship,,
Frevel,/fʁeːfəl/,"outrage, crime, sin, sacrilege, iniquity",vrevel,vɹˈɛvəl
freveln,/ˈfʁeːfl̩n/,"(intransitive, dated) to commit an outrage",,
Frevler,[ˈfʁeːflɐ],"evildoer, (pl.) wicked",,
frickeln,/ˈfʁɪkl̩n/,"(colloquial) to rig, fiddle, tinker",,
Friede,[ˈfʁiːdə],(formal) peace,vride,vɹˈaɪd
Frieden,/ˈfriːd(ə)n/,"peace, Antonym: Krieg",vride,vɹˈaɪd
friedensbewegt,[ˈfʁiːdn̩sbəˌveːkt],(often ironic) belonging to the peace movement,,
Friedensbruch,/ˈfʁiːdn̩sˌbʁʊx/,breach of the peace,,
Friedensforscher,[ˈfʀiːdn̩sfɔrʃɐ],peace researcher,,
Friedensforschung,[ˈfʀiːdn̩sfɔrʃʊŋ],"(social sciences) peace research, peace and conflict",,
Friedensnobelpreis,[ˌfʁiːdn̩snoˈbɛlpʁaɪ̯s],Nobel Peace Prize,,
Friedensstifter,/ˈfʁiːdn̩sˌʃtɪftɐ/,"peacemaker, conciliator, Synonym: Ruhestifter, Antonym:",,
Friedensvertrag,[ˈfʀiːdn̩sfɛɐ̯ˌtʀaːk],peace treaty,,
Friederich,/ˈfʁiːdəʁɪç/,Alternative form of Friedrich,,
Friedrich,/ˈfʁiːdʁɪç/,"A male given name, equivalent to English Frederick,",,
friemeln,/ˈfriːməln/,"to fiddle; to move something in one's hands, especially",,
frieren,/ˈfʁiːʁən/,"(intransitive, of a liquid) to freeze [auxiliary sein],",freren,fɹˈɛɹən
Fries,-iːs,frieze (sculptured or richly ornamented band),,
frigid,[fʁiˈɡiːt],Alternative form of frigide,,
Frikadelle,/ˌfʁɪkaˈdɛlə/,(regional) meatball,,
Frikassee,-eː,fricassee,,
frikassieren,/fʁikaˈsiːʁən/,to fricassee,,
frikativ,[fʁikaˈtiːf],fricative,,
Frikativ,/fʁikaˈtiːf/,(phonetics) fricative (consonant),,
frisch,/fʁɪʃ/,"fresh, recent",vers,vˈɜːz
frischen,[ˈfʁɪʃn̩],"inflection of frisch:
strong genitive masculine/neuter singular
weak/mixed genitive/dative all-gender singular
strong/weak/mixed accusative masculine singular
strong dative plural
weak/mixed all-case plural",,
frischen,[ˈfʁɪʃn̩],(metallurgy) to refine pig iron into steel,,
Frischhaltefolie,[ˈfʁɪʃhaltəˌfoːli̯ə],cling film,,
Frischkäse,/ˈfʁɪʃˌkɛːzə/,"cream cheese, soft cheese, quark",,
Frischluft,/ˈfʁɪʃˌlʊft/,fresh air,,
Friseur,/friˌzøːr/,"hairdresser, barber, friseur (male or of unspecified",,
frisieren,-iːʁən,"to dress the hair, to fudge, to cook (books)",,
Frisörin,/fʁiˈzøːʁɪn/,Alternative spelling of Friseurin,,
Frisöse,/fʁiˈzøː.zə/,(often pejorative) female hairdresser or stylist,,
Frist,/fʁɪst/,"term, period (time limit)",vrist,vɹˈɪst
fristen,/ˈfʁɪstn̩/,"(transitive) to keep alive, 1843,  Brothers Grimm,",,
Frisur,/friˈzuːr/,"haircut (way hair is cut), hairdo; hairstyle (way hair",,
Fritten,/ˈfʁɪtən/,"fries, french fries, chips (UK), plural of Fritte (“a",,
frittieren,/fʁɪˈtiːʁən/,to deep-fry,,
frivol,/fʁiˈvoːl/,"saucy; sleazy; ribald (sexual in a frivolous way),",,
Frivolität,/fʁivoliˈtɛːt/,"sauciness; sleaziness; ribaldry, (archaic) frivolity;",,
Fröbelstern,[ˈfʁøːbəlˌʃtɛʁn],"A Froebel star, a 16-pointed star made of folded paper",,
froh,/fʁoː/,"(of living beings, with über + accusative) glad; (momentarily)",vrō,vɹˈoʊ
fröhlich,/ˈfʁøːlɪç/,"merry; cheerful; whether as a character trait or temporarily,",,
frohlocken,/fʁoːˈlɔkn̩/,"(intransitive, formal) to rejoice, exult",vrōlocken,vɹˈɑːlɑːkən
Frohnatur,/ˈfʁoːnaˌtuːɐ̯/,person with a cheerful nature,,
Frohsinn,[ˈfʀoːzɪn],cheerfulness,,
frohsinnig,[ˈfʁoːzɪnɪç],cheerful,,
fromm,/fʁɔm/,"pious, religious, (archaic) righteous",,
Frömmelei,/fʁœməˈlaɪ̯/,(derogatory) piety,,
frömmeln,[ˈfʁœ.ml̩n],to display much sanctimony,,
Frömmigkeit,/ˈfʁœmɪçkaɪ̯t/,piety,,
Fron,-oːn,socage,,
fronen,/ˈfʁoːnən/,(intransitive) to toil,,
frönen,/ˈfʁøːnən/,"(somewhat dated, formal, with dative) to indulge, seiner",,
Fronleichnam,/froːnˈlaiçnaːm/,"(holiday, uncountable) Corpus Christi",,
Front,/fʁɔnt/,the front end or side of something.,,
frontal,/fʁɔnˈtaːl/,frontal,,
Frontallappen,/fʁɔnˈtaːlˌlapm̩/,frontal lobe,,
Frontläufer,/ˈfʁɔntlɔɪ̯fɐ/,forerunner,,
Frontlinie,/ˈfʁɔntˌliːni̯ə/,front line,,
Frontsänger,/ˈfʁɔntzɛŋɐ/,(male) lead singer,,
Frontsängerin,/ˈfʁɔntzɛŋɡəʁɪn/,female equivalent of Frontsänger,,
Frosch,/fʁɔʃ/,frog,vorsch,vˈoː͡ɹʃ
froschen,/fʁɔʃn̩/,to catch frogs,,
Froschfresser,/ˈfʁɔʃˌfʁɛsɐ/,(derogatory) frogeater,,
Froschkönig,/ˈfʁɔʃkøːnɪç/,"Frog Prince (fairy tale character, created by the Brothers",,
Froschperspektive,[ˈfʀɔʃpɛʁspɛkˌtiːvə],worm's-eye view,,
Froschteich,/ˈfʁɔʃˌtaɪ̯ç/,frog pond,,
Frost,/frɔst/,frost; freezing weather (weather conditions below 0,vrost,vɹˈɑːst
frösteln,[ˈfʁœstl̩n],"to shiver, to feel chilly, to shudder",,
frostig,/ˈfʁɔstɪç/,frosty,,
Frostschutzmittel,/ˈfʁɔstʃʊtsˌmɪtəl/,antifreeze (a substance used to lower the freezing,,
Frostwinter,/ˈfʁɔstˌvɪntɐ/,"A frosty winter (a winter with very low temperatures,",,
Frotzelei,[fʁɔt͡səˈlaɪ̯],"teasing, jab",,
frotzeln,/ˈfʁɔt͡sl̩n/,"to tease, to scoff, Synonyms: hänseln, necken, spotten,",,
Frucht,/frʊxt/,"(countable) fruit (seed-bearing part of a plant), Viele",fruht,fɹˈuːt
Früchtchen,/ˈfʁʏçtçən/,"Diminutive of Frucht, mischievous child, rascal",,
Früchtetee,/ˈfʁʏçtəˌteː/,fruit tea,,
Fruchtfleisch,/ˈfʁʊxtˌflaɪ̯ʃ/,"pulp, flesh (edible part of a fruit; residues of solid",,
fruchtig,/ˈfʁʊxtɪç/,fruity,,
Fruchtknoten,/ˈfrʊxtˌknoːtən/,(botany) ovary,,
Fruchtsalat,/ˈfʁʊxtzaˌlaːt/,fruit salad,,
Fruchtwasser,/ˈfʁʊxtˌvasɐ/,amniotic fluid,,
Fruchtzucker,/ˈfʁʊxtˌt͡sʊkɐ/,(organic chemistry) fructose,,
frugal,[fʁuˈɡaːl],frugal,,
früh,/fryː/,early,,
Früh,/fʁyː/,"(Southern Germany, Austria) morning",,
Frühaufsteher,/ˈfʁyːʔaʊ̯fˌʃteːɐ/,"early waker, early bird",,
Frühchen,/ˈfʁyːçən/,a premature baby; preemie,,
Frühe,/ˈfryːə/,morning,,
früher,/ˈfryːɐ/,"former, previous, earlier, 2010, Der Spiegel, issue",,
früher,/ˈfryːɐ/,"formerly, sooner",,
früher,/ˈfryːɐ/,comparative degree of früh,,
früher,/ˈfryːɐ/,comparative degree of früh,,
Frühgeborene,[ˈfʁyːɡəˌboːʁənə],female premature baby (baby girl),,
Frühgeborene,[ˈfʁyːɡəˌboːʁənə],"inflection of Frühgeborener:, strong nominative/accusative",,
Frühgeborene,[ˈfʁyːɡəˌboːʁənə],"inflection of Frühgeborenes:, strong nominative/accusative",,
Frühgeborener,[ˈfʁyːɡəˌboːʁənɐ],premature baby (baby boy) (male or of unspecified sex),,
Frühgeborenes,[ˈfʁyːɡəˌboːʁənəs],nominalization of frühgeborenes: premature baby (=,,
Frühjahr,/ˈfryːˌjaːr/,"spring, Synonyms: Frühling, (archaic) Lenz",,
Frühjahrsputz,/ˈfʁyːjaːɐ̯sˌpʊts/,spring cleaning,,
Frühling,/ˈfʁyːlɪŋ/,"(season) spring, Synonyms: Frühjahr, (archaic) Lenz",,
Frühlingsende,/ˈfʁyːlɪŋsˌɛndə/,"end of spring, late spring, Synonym: Spätfrühling",,
Frühlingsfest,/ˈfʁyːlɪŋsˌfɛst/,"spring festival, springtime festival",,
Frühlingsluft,/ˈfʁyːlɪŋsˌlʊft/,spring air,,
Frühlingssonne,/ˈfʁyːlɪŋsˌzɔnə/,"spring sunshine, spring sun",,
Frühlingswetter,/ˈfʁyːlɪŋsˌvɛtɐ/,"(weather) spring weather, Coordinate terms: Sommerwetter,",,
Frühlingszeit,/ˈfʁyːlɪŋsˌt͡saɪ̯t/,spring time,,
Frühlingszwiebel,/ˈfʁyːlɪŋsˌt͡sviːbl̩/,spring onion,,
Frühmahl,/ˈfʁyːmaːl/,(dated and literary) breakfast,,
Frühmittelhochdeutsch,[fʁyːˈmɪtl̩hoːxˌdɔɪ̯t͡ʃ],Early Middle High German,,
Frühnebel,/ˈfryːneːbl̩/,early morning fog,,
frühneuhochdeutsch,[fʁyːˈnɔɪ̯hoːxˌdɔɪ̯t͡ʃ],early New High German (related to the early stage of the New High German language),,
Frühneuhochdeutsch,[fʁyːˈnɔɪ̯hoːxˌdɔɪ̯t͡ʃ],Early New High German,,
Frühschicht,/ˈfʁyːˌʃɪçt/,early shift,,
frühstücken,/ˈfʁyːˌʃtʏkən/,(intransitive) to have breakfast; breakfast (to eat,,
Frühzeit,/ˈfʁyːˌt͡saɪ̯t/,"early days, early period",,
frühzeitig,/ˈfʁyːˌt͡saɪ̯tɪç/,"early, ahead of time",,
Frühzündung,[ˈfʁyːˌtsʏndʊŋ],preignition,,
Frust,/fʁʊst/,frustration,,
Frustration,/fʁʊs.tʁaˈt͡si̯oːn/,frustration,,
frustrieren,[fʁʊsˈtʁiːʁən],"to frustrate
2020,  Boden, Hansmanfred; Cremer, Arnim, Klaus Schnitzler, editor, Münchener Anwaltshandbuch Familienrecht, 5th edition, München: C. H. Beck, § 19 Rn. 43 (to § 1378 BGB):Da bei noch bestehendem Güterstand eine rechtliche Verbindlichkeit jedweder Vereinbarung, welche – sei es auch nur mittelbar(!) – auf das Bestehen, die Höhe, die Fälligkeit oder die Durchsetzbarkeit der Ausgleichsforderung Einfluss nimmt, erst mit ihrer notariellen Beurkundung oder Protokollierung im Scheidungsverfahren eintritt, besteht die Gefahr nicht unerheblichen frustrierten Aufwandes von Zeit und Geld.(please add an English translation of this quote)",,
Fuchs,/fʊks/,"fox (animal), Fuchs, du hast die Gans gestohlen. Gib",vuhs,vˈʌz
Fuchs,/fʊks/,"A common surname, from nicknames originating as a nickname.,",vuhs,vˈʌz
Fuchs,/fʊks/," a member of a student fraternity in his first year,",vuhs,vˈʌz
Fuchs,/fʊks/," a member of a student fraternity in his first year,",vuhs,vˈʌz
Fuchsbau,/ˈfʊksˌbaʊ̯/,den of a fox,,
Fuchsbeere,[ˈfʊk͡sˌbeːrə],"dewberry (Rubus caesius or Rubus nessensis), Synonyms:",,
fuchsen,/ˈfʊksn̩/,"(colloquial, transitive) to annoy, Synonym: ärgern,",,
Fuchsie,/ˈfʊksi̯ə/,"fuchsia, Fuchsia",,
fuchsig,/ˈfʊksɪç/,"ginger (in colour, chiefly hair colour), angry; mildly",,
Füchsin,/ˈfʏksɪn/,vixen (female fox),vühsinne,vˈiː ˈeɪt͡ʃsˈɪn
Fuchsjagd,/ˈfʊksˌjaːkt/,"(hunting) foxhunt, foxhunting",,
Fuchsschwalbe,/ˈfʊksˌʃvalbə/,tawny-headed swallow (Alopochelidon fucata),,
Fuchsschwanz,/ˈfʊksˌʃvant͡s/,"fox's tail, crosscut saw",,
fuchsteufelswild,/ˌfʊkstɔɪ̯fl̩sˈvɪlt/,hopping mad,,
Fuchtel,/ˈfʊxtl̩/,broadsword,,
fuchteln,/ˈfʊxtl̩n/,"(transitive) to hit with a broadsword, (intransitive)",,
fuchzig,/ˈfʊxtsɪk/,"(regional, colloquial, in southern Germany and Austria) Alternative form of fünfzig",,
Fucking,/ˈfʊkɪŋ/,Fucking (former name of a village in the Innviertel,,
fudeln,/ˈfuːdəln/,"to cheat, usually at a game, (possibly dated) to work",,
Fuder,/ˈfuːdɐ/,"A wagonload, cartload, A unit of measure for wine equal",,
Fuffi,[ˈfʊfi],(colloquial) (North and Central Germany) coin or banknote,,
Fuffi,[ˈfʊfi],(colloquial) (Central Germany) motor scooter with a,,
fuffzehn,/ˈfʊftseːn/,"(colloquial, regional, in northern and central Germany) Alternative form of fünfzehn",,
fuffzig,/ˈfʊftsɪç/,"(regional, colloquial, in northern and central Germany) Alternative form of fünfzig",,
Fugen-s,[ˈfuːɡŋ̩ˌʔɛs],(Germany grammar) An s inserted between the components,,
Fugenelement,[ˈfuː.ɡn̩.ʔe.leˌmɛnt],(linguistics) interfix,,
Fugenlaut,[ˈfuːɡn̩ˌlaʊ̯t],"(linguistics, proscribed) interfix",,
Fügewort,/ˈfyːɡəˌvɔʁt/,(grammar) conjunction,,
fügsam,/ˈfyːksaːm/,amenable,,
Fügung,/ˈfyːɡʊŋ/,providence (manifestation of divine care or direction),,
fühlbar,/ˈfyːlbaɐ/,"noticeable, perceptible",,
fühlen,/ˈfyːlən/,"(transitive) to feel (a thing or feelings), Ich fühle",,
Fühler,/ˈfyːlɐ/,antenna; feeler,,
Fühlung,/ˈfyːlʊŋ/,"(formal) more particular feeling, (uncountable) contact",,
Fuhre,/ˈfuːʁə/,cart,vuore,vjˈuːoː͡ɹ
führen,/ˈfyːʁən/,"(transitive) to lead, (transitive, formal) to carry,",,
führen,/ˈfyːʁən/,first/third-person plural past subjunctive of fahren,,
führen,/ˈfyːʁən/,first/third-person plural past subjunctive of fahren,,
Führer,/ˈfyːrər/,"guide (person who assists people by providing information,",,
Führerhauptquartier,/fyːʁɐˈhaʊ̯ptkvaʁtiːɐ̯/,Führer's headquarters,,
Führerschein,/ˈfyːrərˌʃaɪ̯n/,"driver's license (US), driver's licence (Aus), driving",,
Führerstandsmitfahrt,[ˈfyːʀɐʃtant͡sˌmɪtfaːɐ̯t],(cinematography) a film created by placing a camera,,
Fuhrmann,/ˈfuːʁˌman/,"carter, carman, teamster (driver of a team of draught animals), drayman, wagoner (male or of unspecified sex)",,
Fuhrpark,/ˈfuːɐ̯ˌpaʁk/,carfleet,,
Führung,/ˈfyːʁʊŋ/,"lead, leadership, 2012,  Patrick Conley,  Der parteiliche",,
Führungsriege,/ˈfyːʁʊŋsˌʁiːɡə/,leadership circles,,
Führungsrolle,[ˈfyːʀʊŋsˌʀɔlə],leading role,,
Fuhrwerk,[ˈfuːɐ̯vɛɐ̯k],"cart, wagon (drawn by animals), (Austria) truck, lorry",,
Fülle,/ˈfʏlə/,"(uncountable) fullness, fill, (uncountable) plentifulness,",,
füllen,/ˈfʏlən/,"to fill, (cooking) to stuff",fullen,fˈʊlən
Füllen,/ˈfʏlən/,(dated) Alternative form of Fohlen (“young horse”),,
Füllen,/ˈfʏlən/,(astronomy) Equuleus,,
Füllen,/ˈfʏlən/,gerund of füllen,,
Füller,/ˈfʏlɐ/,fountain pen (pen containing a reservoir of ink fed,,
Füllfederhalter,/ˈfʏlfeːdɐˌhaltɐ/,fountain pen,,
Füllsel,/ˈfʏlzl̩/,"filler, padding, (cooking) filling",,
Füllstoff,/ˈfʏlˌʃtɔf/,filler,,
Füllung,/ˈfʏlʊŋ/,"filling, stuffing",,
Fulminat,-aːt,fulminate,,
Fund,/fʊnt/,"discovery, finding, find (an instance of finding; something",,
Fundament,/fʊndaˈmɛnt/,"foundation, Wenn Kultur das Fundament einer Gesellschaft",,
fundamental,/fʊndamɛnˈtaːl/,fundamental,,
fündig,/ˈfʏndɪç/,"(geology, mining) abundant, rich with mineral resources",,
Fundstätte,/ˈfʊntˌʃtɛtə/,"(archaeology) dig, archaeological site",,
Fundus,/ˈfʊndʊs/,"pool (supply of resources), Synonyms: Bestand, Vorrat,",,
fünf,/fʏnf/,five (numerical value represented by the Arabic numeral,vünf,vˈiː
Fünf,/ˈfʏnf/,five,,
Fünfeck,/ˈfʏnfˌɛk/,pentagon,,
fünfeckig,/ˈfʏnfˌɛkɪç/,"pentagonal, having five corners",,
